frequency,length,width,height,substrate_dielectric,input_power,predicted_gain
24.44730386,1.507153793,1.331455799,0.353345917,3.281704198,4.05061879,8.964597999017089
29.92132162,2.28810921,1.689196908,0.49054364,4.909208247,0.956499809,8.964597999017089
28.63346862,2.372685507,1.339971597,0.147129141,4.643560479,3.278240966,8.964597999017089
25.19229409,2.11474188,0.805991573,0.157083068,3.390577727,3.797445871,8.964597999017089
24.0331327,1.771186964,1.438853503,0.247548159,4.829189021,2.629243411,8.964597999017089
28.89276857,1.107441907,1.881835644,0.434487655,4.468864626,1.103445379,8.964597999017089
28.24114406,2.465889843,2.098567615,0.286892381,4.703269585,5.264505701,8.964597999017089
28.37404301,1.048272334,1.486652554,0.22864424,4.048931704,8.664303581,8.964597999017089
28.62762208,0.905313844,0.83047578,0.324481533,4.57296213,3.422882983,8.964597999017089
24.44426791,1.384308228,1.329375419,0.204209279,4.675298424,2.444335557,8.964597999017089
26.15079437,0.613681141,2.072587858,0.260463963,2.276049754,2.921878355,8.964597999017089
24.69521436,2.456988929,1.325718541,0.23304206,4.89565093,8.632683095,8.964597999017089
29.17862056,1.676867113,1.893061587,0.421656409,3.000839296,5.325295137,8.964597999017089
27.73978876,1.613904183,1.514427363,0.469702291,3.319698529,1.394824478,8.964597999017089
25.98538815,1.81159256,0.98244625,0.403828877,4.375711278,7.121294326,8.964597999017089
24.3813501,1.494047296,2.092301016,0.27563343,3.994688917,1.628252439,8.964597999017089
25.86589393,0.564127034,0.668426908,0.301733991,4.679179737,0.696419589,8.964597999017089
25.95109993,1.724622578,1.549780566,0.150029478,3.201721252,2.631280277,8.964597999017089
28.37763707,1.932347754,0.917782068,0.398745884,3.119864491,1.764092777,8.964597999017089
27.82534483,1.333498121,0.634131257,0.338590272,2.095066549,6.089474996,8.964597999017089
29.32327646,2.014591144,1.505867874,0.460975998,3.38817613,4.897207433,8.964597999017089
26.83328955,0.954002599,1.499124312,0.180244457,4.172212311,7.26823905,8.964597999017089
24.71756548,0.942553182,1.913801803,0.403890449,2.903536153,5.164553398,8.964597999017089
28.27946872,0.822833975,1.989501386,0.373868665,3.388179541,4.248158759,8.964597999017089
28.56471029,1.24398952,1.955582977,0.206338214,2.658193305,5.309565035,8.964597999017089
27.36766319,2.194024071,1.319117466,0.366951456,4.318363418,4.40141252,8.964597999017089
28.62580308,2.155824124,1.763379574,0.469749352,2.181534684,0.46716025,8.964597999017089
26.96277358,1.265648416,1.653890485,0.467374395,4.116149165,6.838921219,8.964597999017089
27.13639698,1.678237472,1.343123512,0.38785063,3.136820035,9.62509023,8.964597999017089
26.56524611,1.941632633,1.694425388,0.119229245,2.124788208,4.278132215,8.964597999017089
24.15251476,0.982413549,2.394495753,0.448905735,4.560408762,4.294956539,8.964597999017089
24.64734856,0.836282172,0.885787487,0.363111443,3.46316559,0.553111899,8.964597999017089
24.18857511,2.444191986,2.311544192,0.224173701,3.797956909,8.914752938,8.964597999017089
27.81846247,1.735114626,0.606911028,0.174900145,4.196092075,9.298301736,8.964597999017089
25.88613589,2.462831444,1.116778426,0.146481545,3.965223299,8.150077268,8.964597999017089
27.05142415,1.175511974,1.076290497,0.12009476,4.192570612,1.152820168,8.964597999017089
29.44539884,1.9060634,1.752730216,0.401641299,4.286845054,9.012214443,8.964597999017089
25.49575337,0.945207273,0.762449904,0.1943372,3.767454592,0.337161068,8.964597999017089
26.46229754,1.022400343,2.264695224,0.109701174,3.096913493,4.5012858,8.964597999017089
28.53330683,1.523804243,2.157102817,0.258908261,2.729426449,5.056174176,8.964597999017089
25.37278899,1.139236251,1.804131639,0.293042832,4.70870971,8.3566208,8.964597999017089
24.46187946,0.835243128,1.416827664,0.167692092,4.909774534,7.533506213,8.964597999017089
25.73850872,1.025761404,2.365912084,0.117619334,3.072988265,7.991259275,8.964597999017089
24.96732772,0.571496789,2.161493109,0.175650193,2.336932187,8.692219401,8.964597999017089
29.57818591,1.908847243,1.498630296,0.371641105,2.667611981,4.813102113,8.964597999017089
28.84872228,1.484233314,1.903746709,0.132897471,4.012002038,7.8244983,8.964597999017089
27.80042254,0.688486133,1.633859904,0.322014812,2.51880011,0.773527635,8.964597999017089
29.22876354,0.843387986,1.675884477,0.158564795,4.340366819,4.501009585,8.964597999017089
28.82203246,0.705069076,1.161952139,0.178275669,4.76909072,0.398313481,8.964597999017089
25.11942035,1.725185617,1.424169209,0.257231153,4.890954545,9.161619147,8.964597999017089
29.35535399,0.688420727,0.656242862,0.140330134,2.027976518,9.588296441,8.964597999017089
27.23605345,2.008564666,1.214697383,0.169281401,4.874462495,0.930996697,8.964597999017089
28.84464093,0.541021839,1.891657031,0.239580965,4.220583257,5.37300378,8.964597999017089
29.3765478,0.998751576,2.406432061,0.231867602,2.252150697,3.318882103,8.964597999017089
25.90802085,2.281333352,2.426128226,0.399708594,3.245721406,3.491089418,8.964597999017089
24.66031155,1.937062636,1.611445738,0.129912922,4.100136424,4.561930608,8.964597999017089
25.36761098,0.645936666,1.713244504,0.444180294,4.870056478,1.338153056,8.964597999017089
26.56264673,2.142252209,0.871442371,0.426492868,2.492424181,1.889624968,8.964597999017089
28.9080886,1.486070243,1.890616216,0.406396656,2.383199846,5.815949735,8.964597999017089
29.1643835,2.193566054,0.641317585,0.223748945,3.41704116,0.285683503,8.964597999017089
24.04171278,1.701479549,1.069371372,0.429152714,4.904296681,6.038030118,8.964597999017089
27.06448382,1.863666064,1.836726695,0.173120832,4.914137646,3.257280159,8.964597999017089
26.50446602,2.487003121,1.120620263,0.149763682,2.683744223,8.338843507,8.964597999017089
25.33264686,0.964671092,0.599693748,0.117982533,2.958041444,6.040064427,8.964597999017089
24.7191922,1.74789115,2.163740819,0.475724145,4.724095957,7.110102887,8.964597999017089
26.02569103,1.42064278,1.120660014,0.223204359,4.204524473,1.232809294,8.964597999017089
29.65745822,0.578903906,0.62621045,0.467047152,4.916949286,2.73203741,8.964597999017089
25.93921759,0.528941283,0.649576329,0.209045425,4.679445089,9.967029129,8.964597999017089
27.11274373,0.738457156,1.003517598,0.463026384,2.645288151,4.393157244,8.964597999017089
28.21811375,1.798183481,0.856031894,0.461571621,4.279180578,3.652765533,8.964597999017089
26.18177761,1.634326176,2.048600236,0.469470418,2.145695695,8.751168054,8.964597999017089
29.8306925,1.606859122,1.143368093,0.298461376,4.453498336,0.427438628,8.964597999017089
29.77468377,0.563713525,2.10939157,0.446378515,3.804670287,5.394256281,8.964597999017089
25.51069377,1.438605993,0.847691996,0.480306358,4.868302888,2.181546416,8.964597999017089
26.98349104,2.349245636,1.485758359,0.229846777,4.880097366,3.744712635,8.964597999017089
25.80526986,1.295183739,1.876074267,0.267549762,2.152445327,2.077793012,8.964597999017089
25.70904297,1.74984494,1.803981708,0.387696075,2.481564457,0.47444532,8.964597999017089
24.22132168,2.059637351,1.70225882,0.220143929,3.452621142,4.223470126,8.964597999017089
27.657386,2.067850558,2.349643204,0.401523724,4.638480575,7.91310991,8.964597999017089
27.01607414,1.538560165,0.957050295,0.129556858,4.443335427,9.524348883,8.964597999017089
24.30887251,2.215903891,1.487438409,0.309399354,4.893110079,6.276144449,8.964597999017089
25.67187879,1.282756187,2.2679851,0.148925394,3.854252351,3.949487214,8.964597999017089
29.44959532,2.27738643,0.655787531,0.217329391,2.769690559,7.721567208,8.964597999017089
25.43737134,0.980454333,0.611776537,0.203450157,2.075319919,5.101717436,8.964597999017089
24.86936923,1.060432814,0.966604575,0.435572829,2.668779472,3.739440771,8.964597999017089
26.93671656,0.606241248,1.766042439,0.177406902,4.025819594,1.872987956,8.964597999017089
29.91390272,2.091163673,1.019759253,0.423379168,4.77882447,7.981686845,8.964597999017089
25.45233163,1.334110472,0.880479768,0.417584138,2.962711002,5.054215326,8.964597999017089
28.03281328,0.958233228,1.417604631,0.299553222,4.627112991,9.641657039,8.964597999017089
28.56971769,0.963580555,1.727196138,0.193537302,3.184694745,8.038905043,8.964597999017089
25.42582526,2.302799882,0.997115414,0.190758536,2.924813748,4.25815958,8.964597999017089
28.36929809,2.167833201,1.101382373,0.285969859,3.526532728,7.434415405,8.964597999017089
26.2066988,1.607061771,1.72711861,0.103523603,3.326820477,4.588575779,8.964597999017089
27.79383498,1.732221601,2.391476844,0.312540302,4.741399606,0.890670711,8.964597999017089
27.80117826,1.448651141,1.849483455,0.48111181,3.404770842,5.21514241,8.964597999017089
27.2146481,1.283333086,2.065808287,0.161882753,2.832006162,8.670713333,8.964597999017089
24.54173862,2.330953762,1.23362019,0.329338249,4.527696733,8.568869053,8.964597999017089
29.01181497,0.751225407,1.044508719,0.484711475,4.996248535,5.792172445,8.964597999017089
25.92468039,1.336893579,1.408535486,0.444208856,3.944514258,3.862233011,8.964597999017089
25.11911106,1.189123816,2.114265657,0.440152047,2.751384107,0.199995963,8.964597999017089
24.24465085,1.496301441,1.412599284,0.428739972,2.716445231,3.182956812,8.964597999017089
27.54535766,1.415263749,2.193450818,0.223609442,2.173120089,9.899104915,8.964597999017089
28.06538617,1.537779063,2.477543961,0.456246733,2.231879116,7.29226123,8.964597999017089
24.09952697,0.779837954,0.644053331,0.47653614,4.744949286,7.204126782,8.964597999017089
27.07255835,1.526283003,0.590820312,0.298316969,2.289461321,7.634725564,8.964597999017089
25.35897465,0.984837628,0.799179406,0.241828419,3.453031545,6.239122495,8.964597999017089
27.87103674,0.868662698,1.268739351,0.265691606,4.094365339,5.900000706,8.964597999017089
25.04619857,0.629668438,0.762084418,0.233682577,4.551064348,4.590830628,8.964597999017089
28.14562643,2.025305118,2.241328955,0.184967377,2.513812851,4.494946537,8.964597999017089
26.32041208,1.354883842,0.546292502,0.347379388,3.313336037,8.721399709,8.964597999017089
29.62037993,1.753287367,1.131585433,0.325038754,2.754440585,3.995216991,8.964597999017089
24.82512566,1.955186687,0.869389259,0.285034028,2.76746927,8.418888662,8.964597999017089
26.04639811,1.858633331,2.36307866,0.138338155,2.911517922,8.393570814,8.964597999017089
24.68084113,1.441001438,1.83896201,0.418757186,3.761348643,7.731892173,8.964597999017089
29.54816171,1.275797058,2.324060513,0.169973425,2.049732415,0.472659759,8.964597999017089
29.26403612,1.251919819,2.444657421,0.145824817,3.226298859,1.56492522,8.964597999017089
25.54764977,1.780097594,1.494196487,0.349228558,2.560490406,3.215580908,8.964597999017089
27.95990428,1.48958871,0.968638216,0.259457744,4.901355526,8.490580088,8.964597999017089
28.9033332,2.198264496,0.887457572,0.12392339,3.748187478,8.745267875,8.964597999017089
27.33120487,2.249403969,0.945837723,0.242227342,4.604286406,0.511417214,8.964597999017089
27.17790347,0.841120756,1.917186615,0.408712141,2.58706996,3.314773076,8.964597999017089
25.45111375,0.772467303,0.580891456,0.346099682,4.430047098,8.518803626,8.964597999017089
24.55861661,1.760801852,0.602722146,0.245114409,3.244347384,2.571963165,8.964597999017089
29.38329455,1.102451496,1.716285885,0.176721917,2.533084067,9.762432735,8.964597999017089
29.40250834,0.537141438,1.784114293,0.352718248,4.283735607,4.944107289,8.964597999017089
27.79860874,2.277285339,1.830525849,0.45502212,4.286033293,9.379395625,8.964597999017089
26.03417875,0.953801534,1.243761009,0.358509087,4.987663721,4.345381304,8.964597999017089
26.09525745,2.358561303,2.111889777,0.425161542,4.342811785,3.305609378,8.964597999017089
28.35573407,1.934868902,1.567249175,0.308611135,2.435801744,3.687860735,8.964597999017089
29.38266156,2.02530698,0.71093126,0.387188443,2.967634225,8.854575767,8.964597999017089
29.32251855,0.902922992,2.094198614,0.45849071,3.355180752,3.373824924,8.964597999017089
28.67925328,0.968388851,2.406135573,0.409271591,2.379958417,6.726527592,8.964597999017089
27.85218988,1.542535508,0.620072626,0.463941581,4.364116923,4.751442553,8.964597999017089
24.50483979,0.844199705,1.282702677,0.272455841,3.580095614,9.422544768,8.964597999017089
24.96977228,1.110863385,1.47503209,0.461688102,4.833348707,1.677698374,8.964597999017089
29.39132513,1.142924956,0.79294152,0.348626894,3.767924434,4.343702618,8.964597999017089
27.63857436,0.819259867,2.235417896,0.448019506,3.568697251,1.333874738,8.964597999017089
24.05518231,0.910365667,1.06829929,0.115750612,2.214275459,5.823579485,8.964597999017089
24.60882926,2.077103684,2.06601708,0.363140953,2.448037715,4.088701994,8.964597999017089
27.98101061,0.834391709,1.841988964,0.439190032,4.54857823,0.703278602,8.964597999017089
24.0303695,0.556914784,1.696091645,0.169680813,4.972027933,8.513397287,8.964597999017089
24.96484831,1.758709885,0.884285697,0.364714773,3.245537408,3.81759635,8.964597999017089
27.29240274,2.451966239,0.941407041,0.429981886,4.430258251,4.986944335,8.964597999017089
28.15137119,1.162427629,0.594696809,0.215179748,3.882757299,4.134382021,8.964597999017089
27.91176756,0.737311406,0.98142486,0.262098531,4.877177821,4.937661517,8.964597999017089
25.34561586,1.640774651,1.190887219,0.327807087,2.714411706,0.261619457,8.964597999017089
28.27307533,2.312708422,2.166290608,0.307667076,3.634507229,8.17304934,8.964597999017089
25.42349452,2.06812356,1.232785333,0.115675757,3.226387455,3.389849318,8.964597999017089
25.95239819,1.745031737,2.009243566,0.139468839,3.625147928,7.272171468,8.964597999017089
28.47894843,1.130112993,1.378884563,0.140186632,2.80657425,0.742379274,8.964597999017089
27.89779739,1.583760347,2.069736624,0.204907162,3.493238488,5.28587,8.964597999017089
29.09534046,0.682489683,2.452543201,0.198345645,3.87441244,9.097040524,8.964597999017089
27.94567735,1.857890849,0.979683116,0.396888954,2.243647652,4.042655551,8.964597999017089
27.40985162,1.950192038,2.224683224,0.329097754,4.228961764,2.0528642,8.964597999017089
24.56204861,2.430063246,1.743648173,0.405590434,4.119568889,1.080903455,8.964597999017089
26.20629482,1.020794717,2.134588523,0.127958423,4.641372804,8.604970839,8.964597999017089
25.59121421,0.536912838,1.803171805,0.294085695,3.277569655,2.464181651,8.964597999017089
25.46393786,1.591216929,1.347899015,0.229510232,2.185007398,9.753204004,8.964597999017089
29.83806333,1.913581009,0.956149879,0.439975724,3.384383387,2.553445555,8.964597999017089
26.35858635,2.080814952,0.640070451,0.383115663,2.412827516,4.861810858,8.964597999017089
29.35227933,0.887477866,1.571036729,0.447703388,3.942340441,4.634141905,8.964597999017089
27.78683176,1.023505738,2.480652189,0.118570849,2.141394572,0.713895232,8.964597999017089
28.76886782,1.525181851,1.97608361,0.388329396,3.121989219,5.365210256,8.964597999017089
27.01582256,1.16120162,1.154691083,0.316003341,2.248528695,6.759145699,8.964597999017089
27.46142331,2.221022973,2.1544096,0.430000012,2.010099302,7.447143067,8.964597999017089
26.95510616,1.447520307,2.037968,0.302864236,4.881671672,5.273658387,8.964597999017089
25.17145793,2.099157288,1.063271587,0.316083631,4.988382044,8.144593135,8.964597999017089
28.33471269,1.661239521,0.52861498,0.120706952,3.666508855,7.545765268,8.964597999017089
25.68463417,2.046180283,0.736325277,0.367409146,2.71686755,2.02034569,8.964597999017089
24.1458958,1.165345973,2.254612381,0.20925595,4.73329711,4.075856651,8.964597999017089
27.87283378,2.162833244,2.173126071,0.107877569,4.769109791,1.511560327,8.964597999017089
25.06266408,1.049144631,1.090418002,0.126574865,4.563526674,1.420894172,8.964597999017089
29.64275151,1.592197616,1.070390853,0.482914244,3.633109954,7.150060811,8.964597999017089
29.72357146,0.928014226,2.085729974,0.238430916,2.224106483,5.351545411,8.964597999017089
29.48918634,1.451053043,2.37547494,0.447230251,2.265316783,6.049403104,8.964597999017089
26.2209522,1.136350419,2.058274514,0.483870894,4.689859363,7.348624404,8.964597999017089
24.0927397,1.033406861,1.711157354,0.477306876,4.627480542,2.844625828,8.964597999017089
29.56991138,2.433970036,0.985342701,0.452690096,3.303191748,4.073483391,8.964597999017089
26.56910489,0.820148211,1.551495828,0.457937565,2.984463858,6.107350581,8.964597999017089
29.79992891,2.074651675,0.967023717,0.215603218,3.93237176,1.056626916,8.964597999017089
29.78171986,2.468329919,2.11602284,0.160587956,4.420963845,8.347235404,8.964597999017089
29.11805673,0.539802967,1.273922159,0.355705025,4.195054826,3.500151279,8.964597999017089
25.76669335,1.898054828,2.167394434,0.295242237,3.846808814,6.621654542,8.964597999017089
26.31058637,1.005823611,1.263218436,0.139498687,2.694533133,9.956092528,8.964597999017089
29.10682003,0.580975649,2.14829881,0.371016526,2.787514608,4.806088209,8.964597999017089
25.90153203,1.305779158,1.16663563,0.325144003,4.172202444,2.228979648,8.964597999017089
25.01695648,2.37043562,1.380265409,0.44522696,4.407859557,2.242690648,8.964597999017089
27.34080757,0.523530189,1.730976839,0.343673518,2.348405564,0.69772454,8.964597999017089
29.61692864,1.675771384,0.640575228,0.329578472,2.561891143,7.69411478,8.964597999017089
28.17617878,1.502792957,2.396414124,0.276300689,4.041410787,3.004970267,8.964597999017089
27.42036702,2.246768329,1.647211572,0.285114828,3.166959762,1.809985049,8.964597999017089
24.58305896,0.668003429,1.515640029,0.481752491,3.689878602,7.165590735,8.964597999017089
27.69004336,1.86305206,2.178787942,0.155378404,3.844444858,3.16045275,8.964597999017089
29.9403231,1.860219397,2.23152546,0.278487527,4.328610402,6.044642582,8.964597999017089
24.84050409,1.838160034,1.544520809,0.362330894,4.417150852,4.236479517,8.964597999017089
27.10997791,2.38466899,2.354524652,0.273204258,2.840288736,3.408112024,8.964597999017089
29.26423843,2.146175058,0.629475532,0.213286251,3.623890187,4.945352996,8.964597999017089
28.44461171,0.583945452,0.726451585,0.214942948,2.370571816,3.20655307,8.964597999017089
28.18209445,1.442165701,1.69357646,0.193462419,4.526045506,8.7185927,8.964597999017089
28.2149045,1.295906112,1.208131724,0.23756128,4.536343815,0.823099014,8.964597999017089
26.15694691,1.120294442,1.428450332,0.44866991,2.898517157,0.398520887,8.964597999017089
25.76155107,1.40267345,1.156158436,0.30208982,2.481860622,4.123290971,8.964597999017089
28.85616693,1.26838837,1.309450623,0.196095491,2.210275335,1.811151986,8.964597999017089
28.86068037,1.3646678,2.145292694,0.253810687,3.724929326,7.462891905,8.964597999017089
29.20243391,2.458523731,1.6869524,0.142332165,2.274284301,3.598995716,8.964597999017089
29.47944332,0.677265949,2.494689099,0.461614296,4.041784534,2.68823335,8.964597999017089
27.06805439,2.34446174,2.073758396,0.263279133,4.034379203,3.657876486,8.964597999017089
27.00909777,1.460473427,1.047332508,0.492156482,3.841962221,2.27289092,8.964597999017089
28.78977107,1.747484491,1.028690235,0.239015509,4.629681506,3.066559542,8.964597999017089
27.89978358,2.160365933,1.17179654,0.434542419,3.134842078,5.723054325,8.964597999017089
28.21180126,1.220926058,2.186518961,0.202554125,4.706808748,8.653922205,8.964597999017089
28.77475602,1.360843816,0.554575301,0.130461157,2.110776107,3.771606653,8.964597999017089
29.34003205,1.319036961,0.960362558,0.112693345,2.338270964,3.274650595,8.964597999017089
26.02797094,1.249462045,2.309836841,0.342467371,3.236616688,7.839719799,8.964597999017089
26.25349772,2.351058643,1.779792872,0.224629469,3.781979056,0.322021197,8.964597999017089
24.56389164,2.157859782,0.953694191,0.277407952,2.09712691,3.090555622,8.964597999017089
27.46968085,0.71799998,0.938289936,0.427458814,3.702303414,4.576491104,8.964597999017089
24.21565364,0.716246705,2.225236204,0.199243234,2.922194949,6.046550601,8.964597999017089
26.79358811,1.35573903,2.287515017,0.223460991,4.661440423,1.645009145,8.964597999017089
27.25586781,0.697314753,1.012262182,0.438134474,3.599853775,4.385258541,8.964597999017089
25.71924751,1.738186191,1.341020716,0.297104909,3.763681725,5.706374622,8.964597999017089
27.54499956,0.787383215,2.169191477,0.431066067,4.836865433,5.151479539,8.964597999017089
24.1830015,1.544746528,2.042014877,0.249790401,4.29251308,5.788055673,8.964597999017089
24.22408913,0.514439894,2.127832213,0.259347992,3.314819798,6.657742848,8.964597999017089
28.93560336,1.133192697,1.536796382,0.166855345,3.430638845,3.855789424,8.964597999017089
26.16114385,1.854381447,2.323098097,0.466538341,3.943771606,0.729993844,8.964597999017089
24.76236308,1.46807788,1.151903088,0.458713478,2.60059765,0.650007195,8.964597999017089
27.13345956,2.456538972,0.813344269,0.493686806,2.265952521,8.601275005,8.964597999017089
28.61996132,2.248207592,1.917464665,0.260978851,2.933709548,6.806450247,8.964597999017089
25.29492616,1.218141558,1.578708832,0.427445977,4.335148394,7.665428357,8.964597999017089
27.73734285,0.590973083,2.209171538,0.265981493,2.771971396,9.295165737,8.964597999017089
24.51208479,2.1912526,0.662318498,0.281719516,2.392277601,7.530389593,8.964597999017089
24.31009033,2.322468621,2.187384807,0.431999757,2.657067795,6.953782557,8.964597999017089
27.18812779,2.141254787,1.086589306,0.170946708,4.036918736,6.592009535,8.964597999017089
27.24381073,0.755899882,1.809711334,0.188124374,3.84184417,2.659876508,8.964597999017089
27.82457941,2.495830269,0.580257578,0.225891296,4.064944992,9.57721131,8.964597999017089
28.356548,1.017168443,1.719162593,0.415271613,2.965874368,5.46623865,8.964597999017089
29.85511248,1.948409826,1.934543378,0.24906062,4.702568381,2.298531557,8.964597999017089
27.09780209,2.316069753,1.237500429,0.243267283,3.355311072,2.17727949,8.964597999017089
25.93773884,0.971374229,0.930821411,0.499526538,3.541139096,8.171132524,8.964597999017089
28.77111717,2.316517109,1.575261353,0.253522457,4.846423928,2.577065154,8.964597999017089
25.62499351,1.118963158,2.166381609,0.199108215,4.937831804,0.510121339,8.964597999017089
26.63382852,2.452826445,1.147094717,0.349285471,3.984628178,4.341281501,8.964597999017089
24.47073829,1.062520041,1.004938595,0.420751981,4.834439578,8.191769502,8.964597999017089
24.15210446,2.40687165,1.057870617,0.127843133,3.624522159,4.202952448,8.964597999017089
29.77589049,0.607089302,2.398264306,0.347556892,2.921848837,8.055121018,8.964597999017089
29.01588072,1.918544023,1.218553832,0.114294182,2.945278568,8.28938866,8.964597999017089
28.17584524,1.564222268,0.50720848,0.31053294,3.67682177,8.591300912,8.964597999017089
